 ====================
   Time: 0.0000 sec.
 ====================

  X         H          U1             U2                 V
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0566 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0001            0.0001
0.2400   0.9999     0.9999        0.0002            0.0002
0.2500   0.9998     0.9998        0.0005            0.0005
0.2600   0.9996     0.9996        0.0013            0.0013
0.2700   0.9989     0.9989        0.0032            0.0032
0.2800   0.9975     0.9975        0.0074            0.0074
0.2900   0.9946     0.9946        0.0159            0.0160
0.3000   0.9893     0.9893        0.0316            0.0320
0.3100   0.9803     0.9803        0.0579            0.0591
0.3200   0.9665     0.9665        0.0977            0.1011
0.3300   0.9472     0.9472        0.1523            0.1607
0.3400   0.9223     0.9223        0.2206            0.2391
0.3500   0.8922     0.8922        0.2997            0.3359
0.3600   0.8576     0.8576        0.3853            0.4493
0.3700   0.8220     0.8220        0.4691            0.5707
0.3800   0.7894     0.7894        0.5412            0.6856
0.3900   0.7620     0.7620        0.5978            0.7845
0.4000   0.7414     0.7414        0.6385            0.8613
0.4100   0.7283     0.7283        0.6639            0.9115
0.4200   0.7223     0.7223        0.6762            0.9361
0.4300   0.7209     0.7209        0.6799            0.9431
0.4400   0.7211     0.7211        0.6792            0.9419
0.4500   0.7226     0.7226        0.6771            0.9371
0.4600   0.7247     0.7247        0.6742            0.9303
0.4700   0.7254     0.7254        0.6717            0.9260
0.4800   0.7254     0.7254        0.6713            0.9254
0.4900   0.7252     0.7252        0.6716            0.9261
0.5000   0.7251     0.7251        0.6722            0.9271
0.5100   0.7251     0.7251        0.6725            0.9275
0.5200   0.7250     0.7250        0.6723            0.9272
0.5300   0.7249     0.7249        0.6716            0.9264
0.5400   0.7248     0.7248        0.6709            0.9256
0.5500   0.7247     0.7247        0.6708            0.9256
0.5600   0.7249     0.7249        0.6712            0.9260
0.5700   0.7251     0.7251        0.6719            0.9267
0.5800   0.7251     0.7251        0.6719            0.9267
0.5900   0.7248     0.7248        0.6704            0.9249
0.6000   0.7239     0.7239        0.6672            0.9217
0.6100   0.7235     0.7235        0.6661            0.9207
0.6200   0.7247     0.7247        0.6724            0.9278
0.6300   0.7297     0.7297        0.6903            0.9459
0.6400   0.7332     0.7332        0.6993            0.9537
0.6500   0.7211     0.7211        0.6284            0.8715
0.6600   0.6520     0.6520        0.3766            0.5776
0.6700   0.5495     0.5495        0.1150            0.2092
0.6800   0.5124     0.5124        0.0271            0.0529
0.6900   0.5029     0.5029        0.0061            0.0122
0.7000   0.5006     0.5006        0.0014            0.0027
0.7100   0.5001     0.5001        0.0003            0.0006
0.7200   0.5000     0.5000        0.0001            0.0001
0.7300   0.5000     0.5000        0.0000            0.0000
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0582 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0001            0.0001
0.2400   0.9999     0.9999        0.0003            0.0003
0.2500   0.9997     0.9997        0.0008            0.0008
0.2600   0.9993     0.9993        0.0021            0.0021
0.2700   0.9983     0.9983        0.0050            0.0050
0.2800   0.9962     0.9962        0.0111            0.0112
0.2900   0.9923     0.9923        0.0228            0.0230
0.3000   0.9853     0.9853        0.0432            0.0438
0.3100   0.9743     0.9743        0.0753            0.0773
0.3200   0.9582     0.9582        0.1215            0.1268
0.3300   0.9366     0.9366        0.1817            0.1940
0.3400   0.9098     0.9098        0.2540            0.2792
0.3500   0.8783     0.8783        0.3351            0.3815
0.3600   0.8435     0.8435        0.4194            0.4972
0.3700   0.8094     0.8094        0.4979            0.6151
0.3800   0.7792     0.7792        0.5630            0.7225
0.3900   0.7545     0.7545        0.6130            0.8125
0.4000   0.7366     0.7366        0.6480            0.8798
0.4100   0.7260     0.7260        0.6687            0.9210
0.4200   0.7217     0.7217        0.6777            0.9391
0.4300   0.7210     0.7210        0.6798            0.9430
0.4400   0.7215     0.7215        0.6787            0.9408
0.4500   0.7231     0.7231        0.6763            0.9352
0.4600   0.7250     0.7250        0.6735            0.9290
0.4700   0.7255     0.7255        0.6717            0.9260
0.4800   0.7254     0.7254        0.6715            0.9257
0.4900   0.7252     0.7252        0.6717            0.9262
0.5000   0.7250     0.7250        0.6721            0.9270
0.5100   0.7250     0.7250        0.6725            0.9275
0.5200   0.7251     0.7251        0.6724            0.9273
0.5300   0.7250     0.7250        0.6719            0.9268
0.5400   0.7249     0.7249        0.6712            0.9259
0.5500   0.7248     0.7248        0.6708            0.9255
0.5600   0.7248     0.7248        0.6710            0.9257
0.5700   0.7250     0.7250        0.6716            0.9263
0.5800   0.7251     0.7251        0.6720            0.9267
0.5900   0.7250     0.7250        0.6714            0.9260
0.6000   0.7245     0.7245        0.6690            0.9233
0.6100   0.7236     0.7236        0.6663            0.9207
0.6200   0.7239     0.7239        0.6681            0.9229
0.6300   0.7267     0.7267        0.6804            0.9363
0.6400   0.7326     0.7326        0.6989            0.9539
0.6500   0.7302     0.7302        0.6808            0.9323
0.6600   0.6964     0.6964        0.5221            0.7498
0.6700   0.5942     0.5942        0.2224            0.3743
0.6800   0.5248     0.5248        0.0556            0.1059
0.6900   0.5060     0.5060        0.0128            0.0253
0.7000   0.5014     0.5014        0.0029            0.0057
0.7100   0.5003     0.5003        0.0006            0.0013
0.7200   0.5001     0.5001        0.0001            0.0003
0.7300   0.5000     0.5000        0.0000            0.0001
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0599 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0001            0.0001
0.2300   0.9999     0.9999        0.0002            0.0002
0.2400   0.9998     0.9998        0.0005            0.0005
0.2500   0.9995     0.9995        0.0014            0.0014
0.2600   0.9988     0.9988        0.0034            0.0034
0.2700   0.9974     0.9974        0.0077            0.0077
0.2800   0.9945     0.9945        0.0163            0.0164
0.2900   0.9892     0.9892        0.0318            0.0321
0.3000   0.9805     0.9805        0.0573            0.0585
0.3100   0.9673     0.9673        0.0956            0.0988
0.3200   0.9489     0.9489        0.1477            0.1557
0.3300   0.9253     0.9253        0.2127            0.2299
0.3400   0.8969     0.8969        0.2879            0.3210
0.3500   0.8643     0.8643        0.3696            0.4277
0.3600   0.8301     0.8301        0.4512            0.5435
0.3700   0.7979     0.7979        0.5235            0.6560
0.3800   0.7701     0.7701        0.5820            0.7557
0.3900   0.7479     0.7479        0.6260            0.8370
0.4000   0.7326     0.7326        0.6558            0.8950
0.4100   0.7243     0.7243        0.6723            0.9281
0.4200   0.7214     0.7214        0.6787            0.9408
0.4300   0.7211     0.7211        0.6796            0.9424
0.4400   0.7219     0.7219        0.6782            0.9395
0.4500   0.7237     0.7237        0.6755            0.9335
0.4600   0.7252     0.7252        0.6730            0.9280
0.4700   0.7255     0.7255        0.6719            0.9260
0.4800   0.7254     0.7254        0.6717            0.9260
0.4900   0.7251     0.7251        0.6718            0.9264
0.5000   0.7250     0.7250        0.6720            0.9270
0.5100   0.7250     0.7250        0.6724            0.9274
0.5200   0.7251     0.7251        0.6724            0.9273
0.5300   0.7251     0.7251        0.6722            0.9270
0.5400   0.7250     0.7250        0.6716            0.9263
0.5500   0.7248     0.7248        0.6709            0.9257
0.5600   0.7248     0.7248        0.6709            0.9256
0.5700   0.7249     0.7249        0.6712            0.9260
0.5800   0.7251     0.7251        0.6718            0.9265
0.5900   0.7251     0.7251        0.6718            0.9264
0.6000   0.7249     0.7249        0.6704            0.9248
0.6100   0.7240     0.7240        0.6675            0.9219
0.6200   0.7237     0.7237        0.6665            0.9210
0.6300   0.7249     0.7249        0.6728            0.9282
0.6400   0.7299     0.7299        0.6905            0.9461
0.6500   0.7331     0.7331        0.6989            0.9532
0.6600   0.7206     0.7206        0.6256            0.8682
0.6700   0.6501     0.6501        0.3714            0.5712
0.6800   0.5485     0.5485        0.1126            0.2052
0.6900   0.5122     0.5122        0.0265            0.0518
0.7000   0.5028     0.5028        0.0060            0.0120
0.7100   0.5006     0.5006        0.0013            0.0027
0.7200   0.5001     0.5001        0.0003            0.0006
0.7300   0.5000     0.5000        0.0001            0.0001
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0615 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0001            0.0001
0.2300   0.9999     0.9999        0.0003            0.0003
0.2400   0.9997     0.9997        0.0009            0.0009
0.2500   0.9992     0.9992        0.0023            0.0023
0.2600   0.9982     0.9982        0.0053            0.0053
0.2700   0.9961     0.9961        0.0115            0.0115
0.2800   0.9922     0.9922        0.0231            0.0233
0.2900   0.9854     0.9854        0.0430            0.0437
0.3000   0.9747     0.9747        0.0742            0.0761
0.3100   0.9593     0.9593        0.1185            0.1235
0.3200   0.9388     0.9388        0.1759            0.1874
0.3300   0.9134     0.9134        0.2447            0.2679
0.3400   0.8837     0.8837        0.3218            0.3642
0.3500   0.8506     0.8506        0.4028            0.4735
0.3600   0.8176     0.8176        0.4802            0.5873
0.3700   0.7875     0.7875        0.5461            0.6935
0.3800   0.7620     0.7620        0.5985            0.7854
0.3900   0.7424     0.7424        0.6370            0.8581
0.4000   0.7295     0.7295        0.6620            0.9074
0.4100   0.7232     0.7232        0.6749            0.9333
0.4200   0.7213     0.7213        0.6793            0.9417
0.4300   0.7213     0.7213        0.6792            0.9416
0.4400   0.7223     0.7223        0.6776            0.9381
0.4500   0.7242     0.7242        0.6748            0.9319
0.4600   0.7253     0.7253        0.6725            0.9272
0.4700   0.7255     0.7255        0.6719            0.9262
0.4800   0.7254     0.7254        0.6719            0.9263
0.4900   0.7251     0.7251        0.6720            0.9267
0.5000   0.7250     0.7250        0.6721            0.9270
0.5100   0.7250     0.7250        0.6722            0.9272
0.5200   0.7251     0.7251        0.6723            0.9272
0.5300   0.7251     0.7251        0.6722            0.9271
0.5400   0.7251     0.7251        0.6719            0.9266
0.5500   0.7249     0.7249        0.6712            0.9260
0.5600   0.7248     0.7248        0.6709            0.9256
0.5700   0.7248     0.7248        0.6710            0.9257
0.5800   0.7250     0.7250        0.6715            0.9262
0.5900   0.7251     0.7251        0.6718            0.9265
0.6000   0.7251     0.7251        0.6713            0.9258
0.6100   0.7246     0.7246        0.6690            0.9234
0.6200   0.7237     0.7237        0.6666            0.9211
0.6300   0.7241     0.7241        0.6686            0.9234
0.6400   0.7268     0.7268        0.6808            0.9367
0.6500   0.7327     0.7327        0.6989            0.9539
0.6600   0.7300     0.7300        0.6796            0.9309
0.6700   0.6952     0.6952        0.5178            0.7448
0.6800   0.5924     0.5924        0.2180            0.3680
0.6900   0.5243     0.5243        0.0543            0.1036
0.7000   0.5058     0.5058        0.0125            0.0248
0.7100   0.5013     0.5013        0.0028            0.0056
0.7200   0.5003     0.5003        0.0006            0.0013
0.7300   0.5001     0.5001        0.0001            0.0003
0.7400   0.5000     0.5000        0.0000            0.0001
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0632 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0001            0.0001
0.2200   0.9999     0.9999        0.0002            0.0002
0.2300   0.9998     0.9998        0.0006            0.0006
0.2400   0.9995     0.9995        0.0015            0.0015
0.2500   0.9988     0.9988        0.0036            0.0036
0.2600   0.9973     0.9973        0.0080            0.0080
0.2700   0.9944     0.9944        0.0166            0.0167
0.2800   0.9892     0.9892        0.0319            0.0322
0.2900   0.9807     0.9807        0.0568            0.0579
0.3000   0.9680     0.9680        0.0937            0.0968
0.3100   0.9504     0.9504        0.1436            0.1511
0.3200   0.9280     0.9280        0.2056            0.2216
0.3300   0.9012     0.9012        0.2772            0.3076
0.3400   0.8704     0.8704        0.3552            0.4081
0.3500   0.8376     0.8376        0.4342            0.5184
0.3600   0.8061     0.8061        0.5062            0.6279
0.3700   0.7781     0.7781        0.5661            0.7275
0.3800   0.7549     0.7549        0.6128            0.8118
0.3900   0.7377     0.7377        0.6462            0.8761
0.4000   0.7271     0.7271        0.6668            0.9172
0.4100   0.7224     0.7224        0.6767            0.9368
0.4200   0.7214     0.7214        0.6795            0.9420
0.4300   0.7215     0.7215        0.6788            0.9408
0.4400   0.7227     0.7227        0.6769            0.9365
0.4500   0.7245     0.7245        0.6742            0.9305
0.4600   0.7254     0.7254        0.6723            0.9267
0.4700   0.7255     0.7255        0.6720            0.9263
0.4800   0.7254     0.7254        0.6721            0.9266
0.4900   0.7251     0.7251        0.6721            0.9270
0.5000   0.7250     0.7250        0.6721            0.9271
0.5100   0.7250     0.7250        0.6721            0.9271
0.5200   0.7251     0.7251        0.6722            0.9271
0.5300   0.7251     0.7251        0.6722            0.9271
0.5400   0.7251     0.7251        0.6721            0.9269
0.5500   0.7250     0.7250        0.6716            0.9263
0.5600   0.7249     0.7249        0.6710            0.9257
0.5700   0.7248     0.7248        0.6709            0.9256
0.5800   0.7249     0.7249        0.6712            0.9259
0.5900   0.7251     0.7251        0.6716            0.9263
0.6000   0.7251     0.7251        0.6716            0.9262
0.6100   0.7249     0.7249        0.6703            0.9247
0.6200   0.7241     0.7241        0.6677            0.9221
0.6300   0.7238     0.7238        0.6669            0.9214
0.6400   0.7250     0.7250        0.6733            0.9287
0.6500   0.7300     0.7300        0.6909            0.9464
0.6600   0.7331     0.7331        0.6985            0.9529
0.6700   0.7201     0.7201        0.6228            0.8649
0.6800   0.6482     0.6482        0.3661            0.5648
0.6900   0.5474     0.5474        0.1102            0.2012
0.7000   0.5119     0.5119        0.0260            0.0507
0.7100   0.5028     0.5028        0.0059            0.0117
0.7200   0.5006     0.5006        0.0013            0.0026
0.7300   0.5001     0.5001        0.0003            0.0006
0.7400   0.5000     0.5000        0.0001            0.0001
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0648 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
